date,universe,k_max,variant,port_ret,gross,net
2024-03-13,full,2,P4,0.006412,1.5659,1.5659
2024-03-14,full,2,P4,-0.004776,1.5659,1.5659
2024-03-15,full,2,P4,0.002428,1.5659,1.5659
2024-03-16,full,2,P4,0.000000,1.5659,1.5659
2024-03-17,full,2,P4,0.000000,1.5659,1.5659
2024-03-18,full,2,P4,0.003739,1.5803,1.5803
2024-03-19,full,2,P4,0.004976,1.5803,1.5803
2024-03-20,full,2,P4,0.008837,1.5803,1.5803
2024-03-21,full,2,P4,0.005192,1.5803,1.5803
2024-03-22,full,2,P4,-0.005853,1.5803,1.5803
2024-03-23,full,2,P4,0.000000,1.5803,1.5803
2024-03-24,full,2,P4,0.000000,1.5803,1.5803
2024-03-25,full,2,P4,0.001386,1.5314,1.5314
2024-03-26,full,2,P4,-0.002197,1.5314,1.5314
2024-03-27,full,2,P4,0.013829,1.5314,1.5314
2024-03-28,full,2,P4,0.005796,1.5314,1.5314
2024-03-29,full,2,P4,0.000000,1.5314,1.5314
2024-03-30,full,2,P4,0.000000,1.5314,1.5314
2024-03-31,full,2,P4,0.000000,1.5314,1.5314
2024-04-01,full,2,P4,-0.002446,1.5601,1.5601
2024-04-02,full,2,P4,-0.000898,1.5601,1.5601
2024-04-03,full,2,P4,0.005564,1.5601,1.5601
2024-04-04,full,2,P4,-0.004848,1.5601,1.5601
2024-04-05,full,2,P4,0.008642,1.5601,1.5601
2024-04-06,full,2,P4,0.000000,1.5601,1.5601
2024-04-07,full,2,P4,0.000000,1.5601,1.5601
2024-04-08,full,2,P4,0.002125,1.5830,1.5830
2024-04-09,full,2,P4,0.001267,1.5830,1.5830
2024-04-10,full,2,P4,-0.005832,1.5830,1.5830
2024-04-11,full,2,P4,0.001331,1.5830,1.5830
2024-04-12,full,2,P4,-0.006287,1.5830,1.5830
2024-04-13,full,2,P4,0.000000,1.5830,1.5830
2024-04-14,full,2,P4,0.000000,1.5830,1.5830
2024-04-15,full,2,P4,-0.007502,1.7371,1.7371
2024-04-16,full,2,P4,-0.001688,1.7371,1.7371
2024-04-17,full,2,P4,0.000430,1.7371,1.7371
2024-04-18,full,2,P4,0.001453,1.7371,1.7371
2024-04-19,full,2,P4,0.003809,1.7371,1.7371
2024-04-20,full,2,P4,0.000000,1.7371,1.7371
2024-04-21,full,2,P4,0.000000,1.7371,1.7371
2024-04-22,full,2,P4,0.005613,1.7292,1.7292
2024-04-23,full,2,P4,0.004477,1.7292,1.7292
2024-04-24,full,2,P4,0.007656,1.7292,1.7292
2024-04-25,full,2,P4,0.002229,1.7292,1.7292
2024-04-26,full,2,P4,0.000547,1.7292,1.7292
2024-04-27,full,2,P4,0.000000,1.7292,1.7292
2024-04-28,full,2,P4,0.000000,1.7292,1.7292
2024-04-29,full,2,P4,0.008603,1.7368,1.7368
2024-04-30,full,2,P4,-0.015237,1.7368,1.7368
2024-05-01,full,2,P4,0.001121,1.7368,1.7368
2024-05-02,full,2,P4,0.011011,1.7368,1.7368
2024-05-03,full,2,P4,0.006295,1.7368,1.7368
2024-05-04,full,2,P4,0.000000,1.7368,1.7368
2024-05-05,full,2,P4,0.000000,1.7368,1.7368
2024-05-06,full,2,P4,0.008988,1.5901,1.5901
2024-05-07,full,2,P4,0.003515,1.5901,1.5901
2024-05-08,full,2,P4,0.002261,1.5901,1.5901
2024-05-09,full,2,P4,0.010947,1.5901,1.5901
2024-05-10,full,2,P4,0.000987,1.5901,1.5901
2024-05-11,full,2,P4,0.000000,1.5901,1.5901
2024-05-12,full,2,P4,0.000000,1.5901,1.5901
2024-05-13,full,2,P4,0.002928,1.5611,1.5611
2024-05-14,full,2,P4,0.005473,1.5611,1.5611
2024-05-15,full,2,P4,0.013926,1.5611,1.5611
2024-05-16,full,2,P4,0.001860,1.5611,1.5611
2024-05-17,full,2,P4,0.009626,1.5611,1.5611
2024-05-18,full,2,P4,0.000000,1.5611,1.5611
2024-05-19,full,2,P4,0.000000,1.5611,1.5611
2024-05-20,full,2,P4,0.006222,1.4970,1.4970
2024-05-21,full,2,P4,-0.000231,1.4970,1.4970
2024-05-22,full,2,P4,-0.006260,1.4970,1.4970
2024-05-23,full,2,P4,-0.009089,1.4970,1.4970
2024-05-24,full,2,P4,0.006049,1.4970,1.4970
2024-05-25,full,2,P4,0.000916,1.4970,1.4970
2024-05-26,full,2,P4,-0.000855,1.4970,1.4970
2024-05-27,full,2,P4,0.002146,0.2000,0.2000
2024-05-28,full,2,P4,-0.002906,0.2000,0.2000
2024-05-29,full,2,P4,-0.002972,0.2000,0.2000
2024-05-30,full,2,P4,0.000657,0.2000,0.2000
2024-05-31,full,2,P4,-0.000925,0.2000,0.2000
2024-06-01,full,2,P4,0.001756,0.2000,0.2000
2024-06-02,full,2,P4,-0.000770,0.2000,0.2000
2024-06-03,full,2,P4,0.000281,1.5082,1.5082
2024-06-04,full,2,P4,-0.001223,1.5082,1.5082
2024-06-05,full,2,P4,0.012999,1.5082,1.5082
2024-06-06,full,2,P4,-0.002832,1.5082,1.5082
2024-06-07,full,2,P4,-0.006243,1.5082,1.5082
2024-06-08,full,2,P4,-0.000002,1.5082,1.5082
2024-06-09,full,2,P4,0.000497,1.5082,1.5082
2024-06-10,full,2,P4,0.001438,1.4726,1.4726
2024-06-11,full,2,P4,-0.001982,1.4726,1.4726
2024-06-12,full,2,P4,0.009212,1.4726,1.4726
2024-06-13,full,2,P4,-0.002388,1.4726,1.4726
2024-06-14,full,2,P4,-0.003789,1.4726,1.4726
2024-06-15,full,2,P4,0.000000,1.4726,1.4726
2024-06-16,full,2,P4,0.000000,1.4726,1.4726
2024-06-17,full,2,P4,0.009666,1.4907,1.4907
2024-06-18,full,2,P4,0.005846,1.4907,1.4907
2024-06-19,full,2,P4,0.000000,1.4907,1.4907
2024-06-20,full,2,P4,-0.005536,1.4907,1.4907
2024-06-21,full,2,P4,-0.000606,1.4907,1.4907
2024-06-22,full,2,P4,0.000000,1.4907,1.4907
2024-06-23,full,2,P4,0.000000,1.4907,1.4907
2024-06-24,full,2,P4,0.000292,1.4565,1.2944
2024-06-25,full,2,P4,-0.000364,1.4565,1.2944
2024-06-26,full,2,P4,-0.004435,1.4565,1.2944
2024-06-27,full,2,P4,0.006638,1.4565,1.2944
2024-06-28,full,2,P4,-0.002862,1.4565,1.2944
2024-06-29,full,2,P4,0.000742,1.4565,1.2944
2024-06-30,full,2,P4,0.002413,1.4565,1.2944
2024-07-01,full,2,P4,0.001439,1.5837,1.4076
2024-07-02,full,2,P4,0.004166,1.5837,1.4076
2024-07-03,full,2,P4,-0.001115,1.5837,1.4076
2024-07-04,full,2,P4,-0.004643,1.5837,1.4076
2024-07-05,full,2,P4,0.003218,1.5837,1.4076
2024-07-06,full,2,P4,0.002466,1.5837,1.4076
2024-07-07,full,2,P4,-0.003734,1.5837,1.4076
2024-07-08,full,2,P4,-0.001923,1.6526,1.4690
2024-07-09,full,2,P4,-0.000112,1.6526,1.4690
2024-07-10,full,2,P4,0.007273,1.6526,1.4690
2024-07-11,full,2,P4,0.002892,1.6526,1.4690
2024-07-12,full,2,P4,0.006015,1.6526,1.4690
2024-07-13,full,2,P4,0.002020,1.6526,1.4690
2024-07-14,full,2,P4,0.000046,1.6526,1.4690
2024-07-15,full,2,P4,0.002733,1.8180,1.8180
2024-07-16,full,2,P4,0.018203,1.8180,1.8180
2024-07-17,full,2,P4,-0.001368,1.8180,1.8180
2024-07-18,full,2,P4,-0.008721,1.8180,1.8180
2024-07-19,full,2,P4,-0.003430,1.8180,1.8180
2024-07-20,full,2,P4,0.000000,1.8180,1.8180
2024-07-21,full,2,P4,0.000000,1.8180,1.8180
2024-07-22,full,2,P4,0.007721,1.6260,1.6260
2024-07-23,full,2,P4,-0.003082,1.6260,1.6260
2024-07-24,full,2,P4,-0.005961,1.6260,1.6260
2024-07-25,full,2,P4,0.005076,1.6260,1.6260
2024-07-26,full,2,P4,0.013674,1.6260,1.6260
2024-07-27,full,2,P4,-0.000094,1.6260,1.6260
2024-07-28,full,2,P4,0.000621,1.6260,1.6260
2024-07-29,full,2,P4,-0.001079,1.5478,1.5478
2024-07-30,full,2,P4,0.008843,1.5478,1.5478
2024-07-31,full,2,P4,-0.002367,1.5478,1.5478
2024-08-01,full,2,P4,0.002849,1.5478,1.5478
2024-08-02,full,2,P4,0.000736,1.5478,1.5478
2024-08-03,full,2,P4,0.000000,1.5478,1.5478
2024-08-04,full,2,P4,0.000000,1.5478,1.5478
2024-08-05,full,2,P4,-0.028730,1.5896,1.5896
2024-08-06,full,2,P4,0.009578,1.5896,1.5896
2024-08-07,full,2,P4,-0.000695,1.5896,1.5896
2024-08-08,full,2,P4,0.008791,1.5896,1.5896
2024-08-09,full,2,P4,-0.000124,1.5896,1.5896
2024-08-10,full,2,P4,0.000000,1.5896,1.5896
2024-08-11,full,2,P4,0.000000,1.5896,1.5896
2024-08-12,full,2,P4,-0.003652,1.2390,1.2390
2024-08-13,full,2,P4,0.006874,1.2390,1.2390
2024-08-14,full,2,P4,0.005233,1.2390,1.2390
2024-08-15,full,2,P4,0.000999,1.2390,1.2390
2024-08-16,full,2,P4,0.003976,1.2390,1.2390
2024-08-17,full,2,P4,0.000000,1.2390,1.2390
2024-08-18,full,2,P4,0.000000,1.2390,1.2390
2024-08-19,full,2,P4,0.004717,1.2530,1.2530
2024-08-20,full,2,P4,-0.000595,1.2530,1.2530
2024-08-21,full,2,P4,0.004610,1.2530,1.2530
2024-08-22,full,2,P4,-0.002053,1.2530,1.2530
2024-08-23,full,2,P4,0.008291,1.2530,1.2530
2024-08-24,full,2,P4,0.000000,1.2530,1.2530
2024-08-25,full,2,P4,0.000000,1.2530,1.2530
2024-08-26,full,2,P4,-0.000940,1.2497,1.2497
2024-08-27,full,2,P4,0.002783,1.2497,1.2497
2024-08-28,full,2,P4,-0.003405,1.2497,1.2497
2024-08-29,full,2,P4,0.002502,1.2497,1.2497
2024-08-30,full,2,P4,0.005457,1.2497,1.2497
2024-08-31,full,2,P4,0.000000,1.2497,1.2497
2024-09-01,full,2,P4,0.000000,1.2497,1.2497
2024-09-02,full,2,P4,-0.000625,0.0000,0.0000
2024-09-03,full,2,P4,0.000000,0.0000,0.0000
2024-09-04,full,2,P4,0.000000,0.0000,0.0000
2024-09-05,full,2,P4,0.000000,0.0000,0.0000
2024-09-06,full,2,P4,0.000000,0.0000,0.0000
2024-09-07,full,2,P4,0.000000,0.0000,0.0000
2024-09-08,full,2,P4,0.000000,0.0000,0.0000
2024-09-09,full,2,P4,0.012397,1.2827,1.1401
2024-09-10,full,2,P4,0.003304,1.2827,1.1401
2024-09-11,full,2,P4,0.000018,1.2827,1.1401
2024-09-12,full,2,P4,0.004793,1.2827,1.1401
2024-09-13,full,2,P4,0.006436,1.2827,1.1401
2024-09-14,full,2,P4,0.000000,1.2827,1.1401
2024-09-15,full,2,P4,0.000000,1.2827,1.1401
2024-09-16,full,2,P4,0.004751,1.3323,1.3323
2024-09-17,full,2,P4,-0.002925,1.3323,1.3323
2024-09-18,full,2,P4,-0.004884,1.3323,1.3323
2024-09-19,full,2,P4,0.006279,1.3323,1.3323
2024-09-20,full,2,P4,0.001117,1.3323,1.3323
2024-09-21,full,2,P4,0.000000,1.3323,1.3323
2024-09-22,full,2,P4,0.000000,1.3323,1.3323
2024-09-23,full,2,P4,0.006557,1.3836,1.3836
2024-09-24,full,2,P4,0.007658,1.3836,1.3836
2024-09-25,full,2,P4,-0.005411,1.3836,1.3836
2024-09-26,full,2,P4,0.009076,1.3836,1.3836
2024-09-27,full,2,P4,0.003536,1.3836,1.3836
2024-09-28,full,2,P4,-0.000140,1.3836,1.3836
2024-09-29,full,2,P4,-0.000398,1.3836,1.3836
2024-09-30,full,2,P4,-0.002803,1.4081,1.4081
2024-10-01,full,2,P4,-0.001240,1.4081,1.4081
2024-10-02,full,2,P4,0.003043,1.4081,1.4081
2024-10-03,full,2,P4,-0.002828,1.4081,1.4081
2024-10-04,full,2,P4,0.004419,1.4081,1.4081
2024-10-05,full,2,P4,0.000000,1.4081,1.4081
2024-10-06,full,2,P4,0.000000,1.4081,1.4081
2024-10-07,full,2,P4,-0.006139,2.0000,2.0000
2024-10-08,full,2,P4,-0.004033,2.0000,2.0000
2024-10-09,full,2,P4,0.007662,2.0000,2.0000
2024-10-10,full,2,P4,-0.000864,2.0000,2.0000
2024-10-11,full,2,P4,0.013524,2.0000,2.0000
2024-10-12,full,2,P4,0.000000,2.0000,2.0000
2024-10-13,full,2,P4,0.000000,2.0000,2.0000
2024-10-14,full,2,P4,0.003909,1.8973,1.8973
2024-10-15,full,2,P4,-0.005159,1.8973,1.8973
2024-10-16,full,2,P4,0.010063,1.8973,1.8973
2024-10-17,full,2,P4,0.002208,1.8973,1.8973
2024-10-18,full,2,P4,0.004483,1.8973,1.8973
2024-10-19,full,2,P4,0.000000,1.8973,1.8973
2024-10-20,full,2,P4,0.000000,1.8973,1.8973
2024-10-21,full,2,P4,-0.010430,1.8031,1.8031
2024-10-22,full,2,P4,-0.000250,1.8031,1.8031
2024-10-23,full,2,P4,-0.007469,1.8031,1.8031
2024-10-24,full,2,P4,0.004017,1.8031,1.8031
2024-10-25,full,2,P4,-0.004100,1.8031,1.8031
2024-10-26,full,2,P4,0.000337,1.8031,1.8031
2024-10-27,full,2,P4,0.000792,1.8031,1.8031
2024-10-28,full,2,P4,0.010945,1.6781,1.6781
2024-10-29,full,2,P4,0.007721,1.6781,1.6781
2024-10-30,full,2,P4,-0.002566,1.6781,1.6781
2024-10-31,full,2,P4,-0.011866,1.6781,1.6781
2024-11-01,full,2,P4,-0.000370,1.6781,1.6781
2024-11-02,full,2,P4,-0.000243,1.6781,1.6781
2024-11-03,full,2,P4,-0.000739,1.6781,1.6781
2024-11-04,full,2,P4,-0.001409,1.5027,1.5027
2024-11-05,full,2,P4,0.019458,1.5027,1.5027
2024-11-06,full,2,P4,0.048114,1.5027,1.5027
2024-11-07,full,2,P4,0.001276,1.5027,1.5027
2024-11-08,full,2,P4,0.006339,1.5027,1.5027
2024-11-09,full,2,P4,0.000000,1.5027,1.5027
2024-11-10,full,2,P4,0.000000,1.5027,1.5027
2024-11-11,full,2,P4,0.009972,0.9363,0.9363
2024-11-12,full,2,P4,-0.004364,0.9363,0.9363
2024-11-13,full,2,P4,-0.000430,0.9363,0.9363
2024-11-14,full,2,P4,-0.006784,0.9363,0.9363
2024-11-15,full,2,P4,-0.001382,0.9363,0.9363
2024-11-16,full,2,P4,0.000000,0.9363,0.9363
2024-11-17,full,2,P4,0.000000,0.9363,0.9363
2024-11-18,full,2,P4,0.003186,0.9257,0.9257
2024-11-19,full,2,P4,0.002566,0.9257,0.9257
2024-11-20,full,2,P4,0.002942,0.9257,0.9257
2024-11-21,full,2,P4,0.008470,0.9257,0.9257
2024-11-22,full,2,P4,0.004255,0.9257,0.9257
2024-11-23,full,2,P4,-0.000644,0.9257,0.9257
2024-11-24,full,2,P4,0.000149,0.9257,0.9257
2024-11-25,full,2,P4,-0.000321,0.9343,0.9343
2024-11-26,full,2,P4,0.001536,0.9343,0.9343
2024-11-27,full,2,P4,0.002867,0.9343,0.9343
2024-11-28,full,2,P4,-0.000157,0.9343,0.9343
2024-11-29,full,2,P4,0.002060,0.9343,0.9343
2024-11-30,full,2,P4,-0.000543,0.9343,0.9343
2024-12-01,full,2,P4,0.000465,0.9343,0.9343
2024-12-02,full,2,P4,-0.005247,0.9438,0.9438
2024-12-03,full,2,P4,-0.001665,0.9438,0.9438
2024-12-04,full,2,P4,0.004490,0.9438,0.9438
2024-12-05,full,2,P4,0.000426,0.9438,0.9438
2024-12-06,full,2,P4,0.002456,0.9438,0.9438
2024-12-07,full,2,P4,-0.000022,0.9438,0.9438
2024-12-08,full,2,P4,0.000001,0.9438,0.9438
2024-12-09,full,2,P4,-0.004708,0.9549,0.9549
2024-12-10,full,2,P4,-0.000206,0.9549,0.9549
2024-12-11,full,2,P4,0.002924,0.9549,0.9549
2024-12-12,full,2,P4,-0.001415,0.9549,0.9549
2024-12-13,full,2,P4,-0.000550,0.9549,0.9549
2024-12-14,full,2,P4,0.000000,0.9549,0.9549
2024-12-15,full,2,P4,0.000000,0.9549,0.9549
2024-12-16,full,2,P4,0.003267,0.9826,0.9826
2024-12-17,full,2,P4,-0.002908,0.9826,0.9826
2024-12-18,full,2,P4,-0.006688,0.9826,0.9826
2024-12-19,full,2,P4,-0.000943,0.9826,0.9826
2024-12-20,full,2,P4,0.002056,0.9826,0.9826
2024-12-21,full,2,P4,0.000000,0.9826,0.9826
2024-12-22,full,2,P4,0.000000,0.9826,0.9826
2024-12-23,full,2,P4,-0.000719,1.0025,0.9618
2024-12-24,full,2,P4,0.008368,1.0025,0.9618
2024-12-25,full,2,P4,0.000000,1.0025,0.9618
2024-12-26,full,2,P4,-0.000554,1.0025,0.9618
2024-12-27,full,2,P4,-0.004222,1.0025,0.9618
2024-12-28,full,2,P4,0.000000,1.0025,0.9618
2024-12-29,full,2,P4,0.000000,1.0025,0.9618
2024-12-30,full,2,P4,0.006450,1.0160,0.9680
2024-12-31,full,2,P4,-0.003386,1.0160,0.9680
2025-01-01,full,2,P4,0.000000,1.0160,0.9680
2025-01-02,full,2,P4,0.000629,1.0160,0.9680
2025-01-03,full,2,P4,0.006948,1.0160,0.9680
2025-01-04,full,2,P4,0.000000,1.0160,0.9680
2025-01-05,full,2,P4,0.000000,1.0160,0.9680
2025-01-06,full,2,P4,0.009933,2.0000,1.8849
2025-01-07,full,2,P4,-0.005354,2.0000,1.8849
2025-01-08,full,2,P4,-0.002245,2.0000,1.8849
2025-01-09,full,2,P4,0.000000,2.0000,1.8849
2025-01-10,full,2,P4,0.001102,2.0000,1.8849
2025-01-11,full,2,P4,0.000000,2.0000,1.8849
2025-01-12,full,2,P4,0.000000,2.0000,1.8849
2025-01-13,full,2,P4,0.007802,2.0000,1.8204
2025-01-14,full,2,P4,0.013044,2.0000,1.8204
2025-01-15,full,2,P4,0.015638,2.0000,1.8204
2025-01-16,full,2,P4,0.013150,2.0000,1.8204
2025-01-17,full,2,P4,-0.000890,2.0000,1.8204
2025-01-18,full,2,P4,0.000000,2.0000,1.8204
2025-01-19,full,2,P4,0.000000,2.0000,1.8204
2025-01-20,full,2,P4,-0.000093,0.1000,0.1000
2025-01-21,full,2,P4,0.003895,0.1000,0.1000
2025-01-22,full,2,P4,-0.002289,0.1000,0.1000
2025-01-23,full,2,P4,0.000270,0.1000,0.1000
2025-01-24,full,2,P4,0.000841,0.1000,0.1000
2025-01-25,full,2,P4,-0.000142,0.1000,0.1000
2025-01-26,full,2,P4,-0.001990,0.1000,0.1000
2025-01-27,full,2,P4,0.002532,1.7628,1.7628
2025-01-28,full,2,P4,-0.001079,1.7628,1.7628
2025-01-29,full,2,P4,0.001618,1.7628,1.7628
2025-01-30,full,2,P4,0.013944,1.7628,1.7628
2025-01-31,full,2,P4,-0.008143,1.7628,1.7628
2025-02-01,full,2,P4,-0.001687,1.7628,1.7628
2025-02-02,full,2,P4,-0.000049,1.7628,1.7628
2025-02-03,full,2,P4,-0.000517,1.6205,1.6205
2025-02-04,full,2,P4,0.007294,1.6205,1.6205
2025-02-05,full,2,P4,0.009812,1.6205,1.6205
2025-02-06,full,2,P4,0.001415,1.6205,1.6205
2025-02-07,full,2,P4,-0.005290,1.6205,1.6205
2025-02-08,full,2,P4,0.000000,1.6205,1.6205
2025-02-09,full,2,P4,0.000000,1.6205,1.6205
2025-02-10,full,2,P4,0.008442,1.5541,1.5541
2025-02-11,full,2,P4,-0.001229,1.5541,1.5541
2025-02-12,full,2,P4,0.001622,1.5541,1.5541
2025-02-13,full,2,P4,0.011764,1.5541,1.5541
2025-02-14,full,2,P4,-0.004722,1.5541,1.5541
2025-02-15,full,2,P4,0.000000,1.5541,1.5541
2025-02-16,full,2,P4,0.000000,1.5541,1.5541
2025-02-17,full,2,P4,-0.000777,0.0000,0.0000
2025-02-18,full,2,P4,0.000000,0.0000,0.0000
2025-02-19,full,2,P4,0.000000,0.0000,0.0000
2025-02-20,full,2,P4,0.000000,0.0000,0.0000
2025-02-21,full,2,P4,0.000000,0.0000,0.0000
2025-02-22,full,2,P4,0.000000,0.0000,0.0000
2025-02-23,full,2,P4,0.000000,0.0000,0.0000
2025-02-24,full,2,P4,0.002421,1.5259,1.5259
2025-02-25,full,2,P4,0.005034,1.5259,1.5259
2025-02-26,full,2,P4,-0.005605,1.5259,1.5259
2025-02-27,full,2,P4,-0.000989,1.5259,1.5259
2025-02-28,full,2,P4,0.008547,1.5259,1.5259
2025-03-01,full,2,P4,0.000000,1.5259,1.5259
2025-03-02,full,2,P4,0.000000,1.5259,1.5259
2025-03-03,full,2,P4,0.013747,1.5113,1.5113
2025-03-04,full,2,P4,-0.008976,1.5113,1.5113
2025-03-05,full,2,P4,0.007354,1.5113,1.5113
2025-03-06,full,2,P4,-0.006829,1.5113,1.5113
2025-03-07,full,2,P4,0.009452,1.5113,1.5113
2025-03-08,full,2,P4,0.000000,1.5113,1.5113
2025-03-09,full,2,P4,0.000000,1.5113,1.5113
2025-03-10,full,2,P4,0.002845,1.3947,1.3947
2025-03-11,full,2,P4,-0.014794,1.3947,1.3947
2025-03-12,full,2,P4,-0.011878,1.3947,1.3947
2025-03-13,full,2,P4,0.001463,1.3947,1.3947
2025-03-14,full,2,P4,0.004277,1.3947,1.3947
2025-03-15,full,2,P4,0.000000,1.3947,1.3947
2025-03-16,full,2,P4,0.000000,1.3947,1.3947
2025-03-17,full,2,P4,0.013055,1.3704,1.3704
2025-03-18,full,2,P4,0.003589,1.3704,1.3704
2025-03-19,full,2,P4,0.001266,1.3704,1.3704
2025-03-20,full,2,P4,-0.002302,1.3704,1.3704
2025-03-21,full,2,P4,-0.005535,1.3704,1.3704
2025-03-22,full,2,P4,0.000000,1.3704,1.3704
2025-03-23,full,2,P4,0.000000,1.3704,1.3704
2025-03-24,full,2,P4,0.003922,1.3581,1.3581
2025-03-25,full,2,P4,0.003103,1.3581,1.3581
2025-03-26,full,2,P4,0.000548,1.3581,1.3581
2025-03-27,full,2,P4,0.001518,1.3581,1.3581
2025-03-28,full,2,P4,-0.002670,1.3581,1.3581
2025-03-29,full,2,P4,0.000000,1.3581,1.3581
2025-03-30,full,2,P4,0.000000,1.3581,1.3581
2025-03-31,full,2,P4,0.010103,1.3537,1.3537
2025-04-01,full,2,P4,-0.000122,1.3537,1.3537
2025-04-02,full,2,P4,0.003104,1.3537,1.3537
2025-04-03,full,2,P4,0.000485,1.3537,1.3537
2025-04-04,full,2,P4,-0.005648,1.3537,1.3537
2025-04-05,full,2,P4,0.000000,1.3537,1.3537
2025-04-06,full,2,P4,0.000000,1.3537,1.3537
2025-04-07,full,2,P4,-0.000257,0.4000,0.2000
2025-04-08,full,2,P4,-0.003725,0.4000,0.2000
2025-04-09,full,2,P4,0.008311,0.4000,0.2000
2025-04-10,full,2,P4,-0.003574,0.4000,0.2000
2025-04-11,full,2,P4,0.004899,0.4000,0.2000
2025-04-12,full,2,P4,0.000050,0.4000,0.2000
2025-04-13,full,2,P4,0.000000,0.4000,0.2000
2025-04-14,full,2,P4,-0.002537,1.4480,1.4480
2025-04-15,full,2,P4,0.003018,1.4480,1.4480
2025-04-16,full,2,P4,0.000704,1.4480,1.4480
2025-04-17,full,2,P4,0.002348,1.4480,1.4480
2025-04-18,full,2,P4,0.000000,1.4480,1.4480
2025-04-19,full,2,P4,0.000000,1.4480,1.4480
2025-04-20,full,2,P4,0.000000,1.4480,1.4480
2025-04-21,full,2,P4,-0.012589,1.5123,1.5123
2025-04-22,full,2,P4,0.010745,1.5123,1.5123
2025-04-23,full,2,P4,0.002986,1.5123,1.5123
2025-04-24,full,2,P4,0.018759,1.5123,1.5123
2025-04-25,full,2,P4,-0.001935,1.5123,1.5123
2025-04-26,full,2,P4,0.000000,1.5123,1.5123
2025-04-27,full,2,P4,0.000000,1.5123,1.5123
2025-04-28,full,2,P4,0.000050,1.2934,1.2934
2025-04-29,full,2,P4,0.004041,1.2934,1.2934
2025-04-30,full,2,P4,0.000620,1.2934,1.2934
2025-05-01,full,2,P4,0.005930,1.2934,1.2934
2025-05-02,full,2,P4,0.014972,1.2934,1.2934
2025-05-03,full,2,P4,-0.000756,1.2934,1.2934
2025-05-04,full,2,P4,-0.001150,1.2934,1.2934
2025-05-05,full,2,P4,-0.002217,1.3356,1.3356
2025-05-06,full,2,P4,-0.004274,1.3356,1.3356
2025-05-07,full,2,P4,0.005814,1.3356,1.3356
2025-05-08,full,2,P4,0.015230,1.3356,1.3356
2025-05-09,full,2,P4,-0.000423,1.3356,1.3356
2025-05-10,full,2,P4,0.001486,1.3356,1.3356
2025-05-11,full,2,P4,-0.000579,1.3356,1.3356
2025-05-12,full,2,P4,0.030764,1.4569,1.4569
2025-05-13,full,2,P4,0.014887,1.4569,1.4569
2025-05-14,full,2,P4,-0.003622,1.4569,1.4569
2025-05-15,full,2,P4,0.007853,1.4569,1.4569
2025-05-16,full,2,P4,0.007823,1.4569,1.4569
2025-05-17,full,2,P4,-0.000840,1.4569,1.4569
2025-05-18,full,2,P4,0.002037,1.4569,1.4569
2025-05-19,full,2,P4,-0.000674,1.1516,1.1516
2025-05-20,full,2,P4,0.003636,1.1516,1.1516
2025-05-21,full,2,P4,-0.010079,1.1516,1.1516
2025-05-22,full,2,P4,0.000722,1.1516,1.1516
2025-05-23,full,2,P4,-0.002503,1.1516,1.1516
2025-05-24,full,2,P4,0.000274,1.1516,1.1516
2025-05-25,full,2,P4,0.000660,1.1516,1.1516
2025-05-26,full,2,P4,0.000152,0.2000,0.2000
2025-05-27,full,2,P4,0.003482,0.2000,0.2000
2025-05-28,full,2,P4,-0.000440,0.2000,0.2000
2025-05-29,full,2,P4,-0.003846,0.2000,0.2000
2025-05-30,full,2,P4,-0.005397,0.2000,0.2000
2025-05-31,full,2,P4,0.000535,0.2000,0.2000
2025-06-01,full,2,P4,0.001315,0.2000,0.2000
2025-06-02,full,2,P4,0.002811,1.1314,1.1314
2025-06-03,full,2,P4,0.007109,1.1314,1.1314
2025-06-04,full,2,P4,-0.000709,1.1314,1.1314
2025-06-05,full,2,P4,-0.002159,1.1314,1.1314
2025-06-06,full,2,P4,0.008431,1.1314,1.1314
2025-06-07,full,2,P4,0.000491,1.1314,1.1314
2025-06-08,full,2,P4,-0.000161,1.1314,1.1314
2025-06-09,full,2,P4,0.007055,1.1409,1.1409
2025-06-10,full,2,P4,0.004259,1.1409,1.1409
2025-06-11,full,2,P4,0.002745,1.1409,1.1409
2025-06-12,full,2,P4,0.000236,1.1409,1.1409
2025-06-13,full,2,P4,-0.000680,1.1409,1.1409
2025-06-14,full,2,P4,0.000000,1.1409,1.1409
2025-06-15,full,2,P4,0.000000,1.1409,1.1409
2025-06-16,full,2,P4,0.005284,1.1463,1.1463
2025-06-17,full,2,P4,-0.000447,1.1463,1.1463
2025-06-18,full,2,P4,0.000503,1.1463,1.1463
2025-06-19,full,2,P4,0.000000,1.1463,1.1463
2025-06-20,full,2,P4,0.000190,1.1463,1.1463
2025-06-21,full,2,P4,0.000000,1.1463,1.1463
2025-06-22,full,2,P4,0.000000,1.1463,1.1463
2025-06-23,full,2,P4,0.006760,1.2104,1.2104
2025-06-24,full,2,P4,0.008494,1.2104,1.2104
2025-06-25,full,2,P4,-0.001188,1.2104,1.2104
2025-06-26,full,2,P4,0.009215,1.2104,1.2104
2025-06-27,full,2,P4,0.002247,1.2104,1.2104
2025-06-28,full,2,P4,0.000000,1.2104,1.2104
2025-06-29,full,2,P4,0.000000,1.2104,1.2104
2025-06-30,full,2,P4,0.004783,1.2603,1.2603
2025-07-01,full,2,P4,0.003947,1.2603,1.2603
